ID,Name,District,Address,Contact,Homepage,Upvote,Main Entrance Access Road,Handicap Parking,Main Entrance Slope Way,Disabled Escalator,Disabled Toilet,Disabled Lodging Facility,Disabled Seat,Disabled Ticket Office,Service for the visually-impaired,Service for the hearing-impaired,Information Service,Wheelchair Rental
4948,Korea Disabled Persons Corporation Seoul,Jongno-gu,"12 Insadong-gil, Jongno-gu, Seoul",02-6320-7000,http://www.kead.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5484,Yangjae Automobile Academy,Seocho-gu,"62-26, Nambusunhwan-ro 342-gil, Seocho-gu, Seoul",02-501-1682,http://www.yangjaedrive.co.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5487,CBS Broadcasting Station,Yangcheon-gu,"159-1 Mokdongseo-ro, Yangcheon-gu, Seoul",02-2650-7000,http://www.cbs.co.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3263,Yeongdeungpo High School,Dongjak-gu,"5, Deungyong-ro 8-gil, Dongjak-gu, Seoul",02-816-8324,http://www.ydp.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4372,Bluebird Daycare Center,Seodaemun-gu,"8, Tongil-ro 39da-gil, Seodaemun-gu, Seoul",02-379-3236,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
5385,Sejong C&amp;P,Seongdong-gu,"138 Achasan-ro, Seongdong-gu, Seoul",02-467-5041,http://sejongcnp.co.kr/mcbldr/page/index/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5391,"Taeyang Trading Co., Ltd.",Guro-gu,"12, Digital-ro 31-gil, Guro-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3555,Chongshin University,Dongjak-gu,"143 Sadang-ro, Dongjak-gu, Seoul",02-3479-0200,www.chongshin.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3084,Sangwon Middle School,Nowon-gu,"182, Suraksan-ro, Nowon-gu, Seoul",02-930-0761,www.sang-won.ms.kr,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
3454,Shinhyeon High School,Jungnang-gu,"174 Bonghwasan-ro, Jungnang-gu, Seoul",02-3422-2715,www.shinhyeon.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3546,Seogyeong University Lifelong Education Center (M building),Seongbuk-gu,"124, Seogyeong-ro, Seongbuk-gu, Seoul",02-940-7070,www.lifeedu.skuniv.ac.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3515,Chung-ang University,Dongjak-gu,"61, Heukseok-ro 6-gil, Dongjak-gu, Seoul",02-820-5114,http://www.cau.ac.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3520,Seoul National University of Science and Technology,Seodaemun-gu,"46, Ewhayeodae 2-gil, Seodaemun-gu, Seoul",070-7012-2700,http://www.assist.ac.kr/,0,Y,Y,Y,N,Y,N,Y,N,N,N,N,N
3524,Hanyang University,Seongdong-gu,"222, Wangsimni-ro, Seongdong-gu, Seoul",02-2220-0114,http://www.hanyang.ac.kr/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
2524,Gangseo Kindergarten,Gangseo-gu,"7-19, Kachisan-ro 18-gil, Gangseo-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2992,Shinkwang Girls' Middle School,Yongsan-gu,"263, Cheongpa-ro, Yongsan-gu, Seoul",02-710-6990,http://www.shinkwang.ms.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3052,Oryu Middle School,Guro-gu,"19, Gocheok-ro 27ba-gil, Guro-gu, Seoul",02-2612-2602,www.oryu.ms.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3062,Seongseo Middle School,Mapo-gu,"42, Seongsan-ro 4-gil, Mapo-gu, Seoul",02-337-6650,www.sungseo.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2414,A+ Dental Hospital,Gangnam-gu,"860 Eonju-ro, Gangnam-gu, Seoul",02-3442-7575,www.aplusdental.co.kr/,1,Y,N,Y,Y,N,N,N,N,N,N,N,N
3492,Yonsei University Allen Hall,Seodaemun-gu,"50, Yonsei-ro, Seodaemun-gu, Seoul",02-2123-4101,http://www.allenhall.co.kr/,0,N,Y,Y,N,N,N,N,N,N,N,N,N
3493,Chung-Ang University Performing and Visual Arts Center,Jongno-gu,"86-8, Ihwajang-gil, Jongno-gu, Seoul",02-3676-0777,,0,N,N,Y,N,Y,N,N,N,N,N,N,N
3498,Sejong University Student Hall,Gwangjin-gu,"9 Dongil-ro 44-gil, Gwangjin-gu, Seoul",02-3408-3114,http://www.sejong.ac.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3457,Seonyu High School,Yeongdeungpo-gu,"227, Seonyu-ro, Yeongdeungpo-gu, Seoul",02-2069-0036,www.seonyoo.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2428,Medi-I Women's Hospital,Nowon-gu,"448 Nowon-ro, Nowon-gu, Seoul",02-936-2122,www.medi-i.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
4938,National Health Insurance Corporation Seodaemun Branch,Seodaemun-gu,"413 Tongil-ro, Seodaemun-gu, Seoul",1577-1000,http://www.nhis.or.kr/,0,Y,N,Y,Y,N,N,N,N,N,N,N,N
5427,Siheung 4-dong public parking lot,Geumcheon-gu,"21, Doksan-ro 36na-gil, Geumcheon-gu, Seoul",,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
5437,Seoinsa Madang Public Parking Lot,Jongno-gu,"19 Insadong 11-gil, Jongno-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4945,National Health Insurance Gangbuk Branch,Gangbuk-gu,"43, Solmae-ro 50-gil, Gangbuk-gu, Seoul",1577-1000,http://www.nhic.or.kr/,2,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4795,Guro-gu Office,Guro-gu,"245, Gamasan-ro, Guro-gu, Seoul",02-860-2114,http://www.guro.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4812,Chang 5-dong Community Center,Dobong-gu,"20 Dobong-ro 136na-gil, Dobong-gu, Seoul",02-2091-5892,http://dong.dobong.go.kr/changdong5,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5348,RSM Tower,Geumcheon-gu,"30 Gasan Digital 2-ro, Geumcheon-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3632,Olympiad 3rd Academy,Jungnang-gu,"215 Bonghwasan-ro, Jungnang-gu, Seoul",02-3422-3333,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3645,Dongbu Korea Academy,Jongno-gu,"257 Nangye-ro, Jongno-gu, Seoul",02-2233-3311,http://www.coryo.co.kr/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2626,Seoul Yeonji Elementary School,Nowon-gu,"48, Wolgye-ro 55-gil, Nowon-gu, Seoul",02-979-8091,www.seoulyeonji.es.kr/,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3505,Hongik University Three Arts House,Mapo-gu,"94, Wausan-ro, Mapo-gu, Seoul",02-320-1114,http://www.hongik.ac.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3657,Edumore Examination Academy,Dongjak-gu,"202 Noryangjin-ro, Dongjak-gu, Seoul",1566-0210,http://egosi.edu-more.com/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3674,Sambo Language Academy (Seongbo Building 2),Gangnam-gu,"451 Dogok-ro, Gangnam-gu, Seoul",02-562-3630,,0,Y,Y,N,Y,N,N,N,N,N,N,N,N
2689,Yeomgang Elementary School,Gangseo-gu,"221-22 Heojun-ro, Gangseo-gu, Seoul",02-2659-4984,www.yk.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3410,Sangam High School,Mapo-gu,"445 World Cupbuk-ro, Mapo-gu, Seoul",02-373-0041,http://www.sangam.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3192,Yeomchang Middle School,Gangseo-gu,"83, Yangcheon-ro 67ga-gil, Gangseo-gu, Seoul",02-3664-2885,www.yumchang.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3726,Sangwoon Plaza (ST Academy),Yangcheon-gu,"230 Jungang-ro, Yangcheon-gu, Seoul",,,0,Y,N,N,N,N,N,N,N,N,N,N,N
2649,Mythology,Dobong-gu,"120, Uicheon-ro, Dobong-gu, Seoul",02-992-9031,www.sinhwa.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3317,Comet Girls' High School,Nowon-gu,"2, Nowon-ro 16-gil, Nowon-gu, Seoul",02-972-4040,www.hyesung.hs.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3248,Ahyeon Middle School,Mapo-gu,"197 Mapo-daero, Mapo-gu, Seoul",02-363-1813,www.ahyeon.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3324,Sudo Electric Technical High School,Gangnam-gu,"410 Gaepo-ro, Gangnam-gu, Seoul",070-4673-9907,www.sudo.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3680,Seocho Jongno Academy,Seocho-gu,"5, Banpo-daero 30-gil, Seocho-gu, Seoul",02-3472-1881,www.edujongro.co.kr,0,Y,N,N,Y,N,N,N,N,N,N,N,N
2732,Kwangwoon Elementary School,Seongbuk-gu,"693, Hancheon-ro, Seongbuk-gu, Seoul",02-915-7312,www.kwangwoon.es.kr/,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
3664,Sangha Kim Mathematical Academy,Jungnang-gu,"410 Mangwoo-ro, Jungnang-gu, Seoul",02-495-6555,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3206,Sangmyung Middle School,Nowon-gu,"553, Deokneung-ro, Nowon-gu, Seoul",02-971-9211,http://www.sangmyung.ms.kr/,0,Y,Y,N,N,Y,N,N,N,N,N,N,N
2711,Deunghyeon Elementary School,Gangseo-gu,"124, Hwagok-ro 65-gil, Gangseo-gu, Seoul",02-2658-7851,www.deunghyun.es.kr/,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3384,Youngnak High School,Gwanak-gu,"25, Cheongryong 16-gil, Gwanak-gu, Seoul",02-886-5611,www.yrgo.net,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2744,Kunwon Elementary School,Songpa-gu,"26, Yangsan-ro 2-gil, Songpa-gu, Seoul",02-3401-3906,www.guhwon.es.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2756,Sangam Elementary School,Mapo-gu,"353, World Cupbuk-ro, Mapo-gu, Seoul",02-375-8891,www.sangam.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2972,Insu Elementary School,Gangbuk-gu,"269 Insubong-ro, Gangbuk-gu, Seoul",02-902-2003,www.insu.es.kr,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2666,Samyang Elementary School,Gangbuk-gu,"49-17 Samyang-ro, Gangbuk-gu, Seoul",02-987-8321,www.samyang.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3337,Songgok Girls' High School,Jungnang-gu,"50 Yangwonyeok-ro, Jungnang-gu, Seoul",02-434-4598,http://www.songgok.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3257,Youngil High School,Gangseo-gu,"26, Deungchon-ro 51ga-gil, Gangseo-gu, Seoul",02-2653-8134,www.youngil.hs.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2697,Suyu Elementary School,Gangbuk-gu,"74-39 Samyang-ro, Gangbuk-gu, Seoul",02-989-3724,www.suyu.es.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5376,Kolon Science Valley 1st,Guro-gu,"43, Digital-ro 34-gil, Guro-gu, Seoul",02-2025-4582,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5378,JNK Digital Tower,Guro-gu,"111 Digital-ro 26-gil, Guro-gu, Seoul",02-6124-6114,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5472,Hwagokbon-2 residential area (public parking lot),Gangseo-gu,"43, Greenmaeul-ro 5-gil, Gangseo-gu, Seoul",02-2607-1570,,2,Y,Y,Y,N,N,N,N,N,N,N,N,N
4128,Gifted Daycare Center,Jungnang-gu,"44-7 Sangbong-ro 11-gil, Jungnang-gu, Seoul",,,0,Y,N,N,N,Y,N,N,N,N,N,N,N
4501,Elim Daycare Center,Eunpyeong-gu,"12-6 Eunpyeong-ro 20-gil, Eunpyeong-gu, Seoul",02-355-8827,,0,N,Y,N,N,N,N,N,N,N,N,N,N
2190,Hangang Sacred Heart Hospital,Yeongdeungpo-gu,"55 Bunnyaru-ro, Yeongdeungpo-gu, Seoul",02-2639-5114,hangang.hallym.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4505,Hongik Daycare Center,Eunpyeong-gu,"3, Eunpyeong Tunnel-ro 7-gil, Eunpyeong-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
4508,Municipal Geumhwa Daycare Center,Seodaemun-gu,"15, Independencemun-ro 10-gil, Seodaemun-gu, Seoul",,,1,N,Y,Y,N,N,N,N,N,N,N,N,N
5488,SBS Open Hall,Gangseo-gu,"442 Yangcheon-ro, Gangseo-gu, Seoul",,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3001,Sangam Middle School,Mapo-gu,"26 Sangamsan-ro 1-gil, Mapo-gu, Seoul",02-375-5300,www.sangam.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3009,Hansan Middle School,Gangdong-gu,"251, Pungseong-ro, Gangdong-gu, Seoul",02-482-2157,www.urihansan.ms.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2293,Jungnang Elderly Nursing Home,Jungnang-gu,"38, Yangwonyeok-ro, Jungnang-gu, Seoul",02-437-0144,www.jns-center.or.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4757,Dangsan 1-dong Community Center,Yeongdeungpo-gu,"11, Yangsan-ro 23-gil, Yeongdeungpo-gu, Seoul",02-2670-1452,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4123,Saimdang Daycare Center,Jungnang-gu,"100 Dapsimni-ro 75-gil, Jungnang-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
4126,Sangbong-dong Daycare Center,Jungnang-gu,"57 Sangbongjungang-ro 6-gil, Jungnang-gu, Seoul",02-432-3421,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2990,Gongjin Middle School,Gangseo-gu,"56, Yangcheon-ro 55-gil, Gangseo-gu, Seoul",02-3665-8673,www.kongjin.ms.kr,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
2301,Wooi Saegil Hospital,Dobong-gu,"610 Samyang-ro, Dobong-gu, Seoul",02-1577-1173,www.sghospital.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2850,Seoul Hongyeon Elementary School,Seodaemun-gu,"55, Baeknyeonsa-gil, Seodaemun-gu, Seoul",02-394-1801,www.hyc.es.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3918,Sunshine Daycare Center,Gangseo-gu,"88, Deungchon-ro 51-gil, Gangseo-gu, Seoul",02-2653-2462,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3921,Banghwadong Children's Center,Gangseo-gu,"11-11 Banghwa-daero 25-gil, Gangseo-gu, Seoul",02-2662-3878,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4634,Gwangjin Community Sports Center,Gwangjin-gu,"14, Gucheonmyeon-ro, Gwangjin-gu, Seoul",02-2049-4800,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4638,Young Sports,Jungnang-gu,"361, Yongmasan-ro, Jungnang-gu, Seoul",02-2208-0101,,0,Y,N,N,N,N,N,N,N,N,N,N,N
4644,Kids Sports Club,Yeongdeungpo-gu,"153 Yangpyeong-ro, Yeongdeungpo-gu, Seoul",,,0,N,Y,Y,N,N,N,N,N,N,N,N,N
2358,Angang Hospital,Gangnam-gu,"323 Nonhyeon-ro, Gangnam-gu, Seoul",02-1899-3210,www.ahnkang.com,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2362,Seoul Sacred Heart Hospital,Dongdaemun-gu,"259, Wangsan-ro, Dongdaemun-gu, Seoul",02-966-1616,www.sshosp.co.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3331,Sehyeon High School,Gangseo-gu,"227 Heojun-ro, Gangseo-gu, Seoul",02-3663-1495,http://www.sehyun.hs.kr/,0,Y,N,Y,Y,Y,N,N,N,N,N,N,N
3335,Changdong High School,Dobong-gu,"7, Nohae-ro 62-gil, Dobong-gu, Seoul",070-4377-3607,http://changdong.hs.kr/,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3252,Gwangmun High School,Gangdong-gu,"968, Dongnam-ro, Gangdong-gu, Seoul",02-427-2872,www.gwangmun.com,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3434,Shinseo High School,Yangcheon-gu,"42, Bankjeong-ro, Yangcheon-gu, Seoul",02-2690-0025,www.sinseo.hs.kr,0,Y,N,Y,N,N,N,N,N,N,N,N,N
3438,Sungsim Academy (Sungshim Girls' High School),Yongsan-gu,"49, Wonhyo-ro 19-gil, Yongsan-gu, Seoul",02-702-5501,http://www.sacredheart.hs.kr/,0,Y,Y,N,N,N,N,N,N,N,N,N,N
3381,Guro Girls' Information Industry High School,Guro-gu,"2, Ori-ro 21-gil, Guro-gu, Seoul",02-2688-3515,www.yerim.hs.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3219,Kyungseo Middle School,Gangseo-gu,"31, Yangcheon-ro 59-gil, Gangseo-gu, Seoul",02-2668-0304,http://gyeongseo.ms.kr/,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
4947,National Pension Service,Songpa-gu,"13, Olympic-ro 35da-gil, Songpa-gu, Seoul",1355,http://www.nps.or.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
4389,Yale Daycare Center,Gwangjin-gu,"11, Jayang-ro 47-gil, Gwangjin-gu, Seoul",02-452-7639,,0,N,Y,Y,Y,Y,N,N,N,N,N,N,N
3725,Sale Academy,Nowon-gu,"34, Sanggye-ro 1-gil, Nowon-gu, Seoul",02-932-3131,http://sg.seiledu.com/,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
4492,Charmsem Entertainment Daycare Center,Eunpyeong-gu,"40-7 Galhyeon-ro 45-gil, Eunpyeong-gu, Seoul",02-353-2986,,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1605,Nokburn Methodist Church,Eunpyeong-gu,"625-9, Tongil-ro, Eunpyeong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1620,New Life Blessing Church,Dongjak-gu,"60, Seongdaero 11-gil, Dongjak-gu, Seoul",02-3142-5336,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
879,Baekto Park Toilet,Songpa-gu,"47-8, Yangjae-daero 72-gil, Songpa-gu, Seoul",,,0,Y,N,Y,N,Y,N,N,N,N,N,N,N
884,Kachisan Park Toilet-(Saegil detailed address missing),Gangseo-gu,"1, Kachisan-ro 2-gil, Gangseo-gu, Seoul",,,0,N,N,Y,N,N,N,N,N,N,N,N,N
4768,Seongbuk Tax Office,Seongbuk-gu,"13, Samseongyo-ro 16-gil, Seongbuk-gu, Seoul",02-760-8200,http://s.nts.go.kr/sb/,0,N,Y,N,N,N,N,N,N,N,N,N,N
4075,Cheongbok Daycare Center,Songpa-gu,"24, Pungseong-ro 14-gil, Songpa-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
4529,Yejin Daycare Center,Eunpyeong-gu,"6-5 Eunpyeong-ro 20-gil, Eunpyeong-gu, Seoul",02-387-7706,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3833,Banpo Daycare Center,Seocho-gu,"54, Sapyeong-daero 20-gil, Seocho-gu, Seoul",02-537-6676,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
599,Sindang-dong Police Box,Jung-gu,"30, Myeongdong-gil, Jung-gu, Seoul",02-2274-9003,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
608,Dobong 2-dong Police Box,Dobong-gu,"33, Dobong-ro 180na-gil, Dobong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1944,Religious facilities,Gangnam-gu,"6, Nonhyeon-ro 6-gil, Gangnam-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
122,Dorim-dong Community Center,Yeongdeungpo-gu,"10, Doyeong-ro 7-gil, Yeongdeungpo-gu, Seoul",02-2670-1454,http://www.ydp.go.kr/jumin/page.do?mCode=A025000000&path=jumin&dongNm=%B5%B5%B8%B2%B5%BF,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3855,Deungchon-dong Children's Facility Juyoung Daycare Center,Gangseo-gu,"42, Deungchon-ro 39-gil, Gangseo-gu, Seoul",02-2654-2081,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
3870,Gulip Blue Light Daycare Center,Eunpyeong-gu,"7-6 Jinheung-ro 16-gil, Eunpyeong-gu, Seoul",02-388-4060,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
892,Medical Center,Gwanak-gu,"214, Nangok-ro, Gwanak-gu, Seoul",,,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
3849,Sky Sculpture Daycare Center,Eunpyeong-gu,"14 Yeokmal-ro, Eunpyeong-gu, Seoul",02-382-5616,,2,N,Y,Y,N,N,N,N,N,N,N,N,N
1861,Korean Presbyterian Church of Jesus Presbyterian Church,Seongbuk-gu,"280, Jeongneung-ro, Seongbuk-gu, Seoul",02-914-8914,www.jeongneungorg,3,Y,Y,N,N,N,N,N,N,N,N,N,N
1869,Jangwi Central Church,Seongbuk-gu,"101, Jangwol-ro, Seongbuk-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1876,Hyosung Church,Gangbuk-gu,"191, Opaesan-ro, Gangbuk-gu, Seoul",02-988-2054,www.hyosung.or.kr,0,Y,Y,N,N,N,N,N,N,N,N,N,N
1879,Full Gospel Nowon Church,Nowon-gu,"440 Nowon-ro, Nowon-gu, Seoul",02-3391-6100~1,www.fgnc.org/,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
1881,Latter-day Saint Church,Jongno-gu,"45, Samcheong-ro 9-gil, Jongno-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
493,Junglim Police Box,Jung-gu,"261 Dongho-ro, Jung-gu, Seoul",02-363-6344,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
498,Seongsu 1st Value Center,Seongdong-gu,"364-1, Ttukseom-ro, Seongdong-gu, Seoul",,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
504,Jayang 4-dong Police Box,Gwangjin-gu,"43, Ttukseom-ro 22ga-gil, Gwangjin-gu, Seoul",02-463-0113,,1,Y,Y,Y,N,N,N,Y,N,N,N,N,N
1491,Catholic Church of Yongsan,Yongsan-gu,"37, Hyochangwon-ro 15-gil, Yongsan-gu, Seoul",,,0,Y,N,Y,N,N,N,N,N,N,N,N,N
1499,Academy Wedding Hall,Dongjak-gu,"16, Boramae-ro 5-ga-gil, Dongjak-gu, Seoul",,,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
905,Ace Orthopedics,Gangseo-gu,"136, Hwagok-ro, Gangseo-gu, Seoul",02-2601-1100,,0,Y,Y,N,Y,Y,N,N,N,N,N,N,N
1888,Grace Church,Gangbuk-gu,"9 Samyang-ro 69-gil, Gangbuk-gu, Seoul",,,0,N,Y,N,N,N,N,N,N,N,N,N,N
790,Samsung Library,Gangnam-gu,"616, Bongeunsa-ro, Gangnam-gu, Seoul",02-568-9984,http://sslib.gangnam.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
800,Daejo Children's Library Dream Tree,Eunpyeong-gu,"24-6, Yeonseo-ro 20-gil, Eunpyeong-gu, Seoul",02-382-3959,http://www.ep.go.kr/CmsWeb/viewPage.req?idx=PG0000003021,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
138,Hwagok 4-dong Community Service Center,Gangseo-gu,"26, Gomdalae-ro 57ga-gil, Gangseo-gu, Seoul",02-2600-7635,http://www.gangseo.seoul.kr/site/dong/index.jsp?dnum=9&dcode=HG4,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
3390,Daekwang Middle and High School,Dongdaemun-gu,"6, Anam-ro, Dongdaemun-gu, Seoul",02-940-2212,www.dgh.hs.kr,1,N,Y,Y,Y,Y,N,N,N,N,N,N,N
5394,Aju Digital Tower,Seongdong-gu,"7, Achasan-ro 5-gil, Seongdong-gu, Seoul",02-499-2323,,0,N,Y,Y,N,Y,N,N,N,N,N,N,N
4734,revenue,Jongno-gu,"86, Jongno 5-gil, Jongno-gu, Seoul",126,http://www.nts.go.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3275,Seorabol High School,Nowon-gu,"18 Hangulbiseok-ro 5-gil, Nowon-gu, Seoul",02-2092-2274,http://www.sorabol.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
3291,Songgok Girls' Tourism High School,Jungnang-gu,"50 Yangwonyeok-ro, Jungnang-gu, Seoul",02-432-1837,http://sgi.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
5407,E&C Dream Tower,Yeongdeungpo-gu,"146 Seonyu-ro, Yeongdeungpo-gu, Seoul",02-2628-5090,,0,Y,Y,Y,N,Y,N,N,N,N,N,N,N
5413,Seocho 3-dong public parking lot,Seocho-gu,"7 Banpo-daero 28-gil, Seocho-gu, Seoul",,,2,Y,Y,Y,N,N,N,N,N,N,N,N,N
4424,Yale Daycare Center,Gwanak-gu,"6, Nakseongdaeyeok 14-gil, Gwanak-gu, Seoul",,,1,Y,Y,Y,N,N,N,N,N,N,N,N,N
3405,Jingwan High School,Eunpyeong-gu,"26, Jingwan 4-ro, Eunpyeong-gu, Seoul",02-358-0782,http://www.jingwan.hs.kr/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2310,Raon Hospital (Seungil Beauty Tower),Yangcheon-gu,"164, Sinwol-ro, Yangcheon-gu, Seoul",02-2601-2611,,0,Y,Y,Y,N,N,N,N,N,N,N,N,N
2339,Mocory Oriental Hospital,Gangnam-gu,"216 Dogok-ro, Gangnam-gu, Seoul",02-1577-2575,www.mokhuri.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2354,21st century hospital,Seocho-gu,"39, Seochojungang-ro, Seocho-gu, Seoul",02-3477-0880,www.21spine.co.kr,3,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2269,Gangnam Nursing Hospital,Seocho-gu,"197 Seochojungang-ro, Seocho-gu, Seoul",02-832-0151,www.kangnamhospital.co.kr,0,Y,Y,Y,Y,N,N,N,N,N,N,N,N
2277,Cozy Senior Hospital,Gangbuk-gu,"266 Dobong-ro, Gangbuk-gu, Seoul",02-986-9988,www.poghospi.com/,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
2281,Ukhyeon Hive (nursing hospital),Nowon-gu,"246 Nowon-ro, Nowon-gu, Seoul",02-949-3800,www.shyh.co.kr,0,Y,Y,Y,Y,Y,N,N,N,N,N,N,N
